source,target
2341,3955
596,9767
9767,596
596,10080
10080,596
596,6659
6659,596
596,567
596,58
596,11103
11103,596
596,10541
596,4632
4632,596
596,2722
2722,596
596,10843
596,9382
9382,596
596,8685
8685,596
596,7232
7232,596
596,769
769,596
596,1351
1351,596
596,9471
2027,7837
6282,5632
6282,5149
5149,6282
6282,7414
7414,6282
6282,10974
10974,6282
6282,6088
6088,6282
6282,6666
6666,6282
6282,9145
9145,6282
10990,6721
6721,10990
10990,9090
9090,10990
10990,1976
1976,10990
2593,7057
8412,2840
8412,7837
8412,1158
8412,9573
8412,2625
8412,981
8412,901
9439,7837
9439,8697
9439,9164
8855,1653
1653,8855
8855,3670
8855,6204
8855,7837
8855,569
8855,7938
8855,3308
2253,3088
3088,2253
2253,3948
3948,2253
3345,5230
5230,3345
3345,8336
1522,1158
6562,493
6562,8980
6562,8665
8665,6562
2417,1405
1405,2417
9812,5450
5450,9812
3198,1158
9132,5239
9132,9246
9246,9132
9132,3695
9132,3918
9132,2723
9132,2317
9132,10020
9132,9429
9132,8226
8226,9132
2649,1158
570,9589
9589,570
570,606
606,570
570,5335
5335,570
570,6957
6957,570
570,11070
11070,570
5855,3215
5855,9883
5855,2723
9906,2240
2240,9906
1534,137
1534,5134
2221,2183
2183,2221
2221,5792
5792,2221
2221,2050
2050,2221
2221,2723
8216,2723
8216,8177
8177,8216
6508,4897
10286,6069
6069,10286
10286,1485
1485,10286
10286,2426
2426,10286
8660,7837
8660,7501
5152,9993
9993,5152
5152,2771
9560,4452
4452,9560
9560,9748
9748,9560
9560,4920
4920,9560
4617,4842
4842,4617
4617,4746
4746,4617
4617,5632
4617,9717
9717,4617
4617,5973
5973,4617
4617,5829
5829,4617
4617,11033
11033,4617
4617,2723
4617,10330
10330,4617
4617,4463
4617,5262
5262,4617
4617,6051
4104,446
446,4104
4435,2723
4435,4551
4551,4435
4435,3820
3820,4435
4435,9950
9950,4435
4435,2799
3603,2723
9494,9330
9330,9494
9494,10968
10968,9494
9494,2481
2481,9494
9494,8864
8864,9494
9494,2308
2308,9494
1170,2425
4635,1158
4635,9046
9046,4635
4635,251
251,4635
191,4992
191,3313
191,116
191,7837
191,3149
191,7066
260,421
260,6648
6648,260
260,7837
260,242
242,260
7450,2216
2216,7450
5913,116
5913,7050
5913,7889
2053,7837
2053,569
569,2053
4280,7694
4280,7534
4280,7316
4280,4455
4455,4280
4280,4662
4662,4280
4280,7889
4280,3535
4280,5374
4280,4602
2107,4467
4467,2107
2107,2723
4443,9393
4443,2723
8561,10079
10079,8561
8561,10089
10089,8561
8561,932
932,8561
8561,1595
1595,8561
8561,1445
1445,8561
8561,148
148,8561
8561,26
26,8561
8561,10616
10616,8561
8561,10944
10944,8561
8561,10856
10856,8561
8561,8540
8540,8561
8561,10541
10541,8561
8561,2722
2722,8561
8561,1536
1536,8561
8561,8704
8704,8561
8561,1192
1192,8561
8561,8461
8461,8561
8561,7081
7081,8561
8561,7263
7263,8561
8561,8052
8052,8561
8561,66
66,8561
8561,2799
2799,8561
8561,9343
6719,4914
4914,6719
1274,942
942,1274
1274,7837
1274,6080
1274,981
11171,2638
11171,653
11171,8642
11171,9002
11171,8860
11171,5388
11171,2723
9540,7501
9540,2723
9540,3535
3496,9171
9171,3496
3496,5333
5333,3496
3496,7837
3496,6818
3496,2723
5129,3495
3495,5129
5129,3809
3809,5129
5129,5419
5419,5129
1914,9997
9997,1914
1914,2215
2215,1914
1914,11113
1914,1126
1126,1914
1914,2723
1914,372
372,1914
4884,9603
4884,4473
4473,4884
4884,8139
8139,4884
4884,6540
6540,4884
4884,5161
4884,2723
4884,7681
4884,5177
5177,4884
4884,7066
7066,4884
4588,7694
4588,4344
4344,4588
7521,669
669,7521
7521,4076
4076,7521
7521,2801
2801,7521
7521,153
153,7521
7521,8035
8035,7521
7521,2723
7521,6701
6701,7521
7521,1738
1738,7521
7521,4766
4766,7521
7521,8214
8214,7521
8598,7694
8598,7889
8598,11061
9593,7837
9593,3844
9593,9372
9372,9593
9593,6248
6248,9593
9593,5691
5534,5310
5534,5076
5534,1158
5534,901
5534,9655
2477,1810
4414,9101
9101,4414
4414,8817
8817,4414
4414,6396
6396,4414
3671,1412
3671,1147
1147,3671
3671,6557
3671,8129
8129,3671
3671,2184
2184,3671
3985,2721
2721,3985
3985,4272
4272,3985
7295,9164
7295,7131
7295,10565
4239,6493
4239,1435
4239,7837
4239,9185
4239,9393
4239,2723
6761,6469
6469,6761
6761,2735
2735,6761
3595,3199
3199,3595
3595,7709
3595,2723
3595,6597
6597,3595
443,4605
443,1640
1640,443
443,1609
1609,443
443,7052
7052,443
443,525
525,443
443,2799
443,590
590,443
8278,7837
8278,8146
10216,9821
9821,10216
3263,4879
4879,3263
3263,8183
8183,3263
3263,7096
7096,3263
4021,2723
6075,5252
5252,6075
6075,10026
10026,6075
6075,6708
6708,6075
1601,2403
2403,1601
1601,2569
2569,1601
1601,4076
4076,1601
9690,10971
9690,3207
9690,7837
9690,4527
9690,10438
10438,9690
9690,3947
6677,5746
5746,6677
6677,7776
7776,6677
7162,4521
7162,8382
8382,7162
7162,7457
7457,7162
3765,2892
3765,5791
5791,3765
3765,5666
3765,7501
3765,2723
6541,7787
7787,6541
6541,267
267,6541
441,5800
441,341
341,441
441,7837
441,5862
9564,3149
9564,9393
9613,9695
9695,9613
9613,6948
9613,9538
9613,10930
10930,9613
4303,3334
3334,4303
4303,4455
4455,4303
9388,7694
9388,7971
9388,3149
421,5227
5227,421
421,10247
10247,421
421,2861
2861,421
421,384
384,421
7548,4486
4486,7548
7548,357
357,7548
7548,6393
6393,7548
3372,1882
1882,3372
165,32
32,165
3905,918
918,3905
3905,1408
1408,3905
3905,2723
606,570
570,606
606,4338
4338,606
606,1691
1691,606
606,5667
5667,606
606,10712
10712,606
606,188
188,606
606,3864
3864,606
606,9291
9291,606
606,1619
1619,606
606,8246
8246,606
606,5463
5463,606
606,2766
2766,606
606,4528
4528,606
606,309
309,606
606,2722
2722,606
606,10606
10606,606
606,6403
6403,606
606,5206
5206,606
606,11237
11237,606
606,7104
7104,606
606,127
127,606
606,1036
1036,606
606,8941
8941,606
606,5232
5232,606
606,8066
8066,606
606,5797
5797,606
606,6252
6252,606
606,7822
7822,606
606,5409
5409,606
606,9438
9438,606
606,66
66,606
606,10965
10965,606
1572,2213
2213,1572
1572,8133
1572,1100
1100,1572
1572,1801
1801,1572
1572,1267
1267,1572
1572,5336
5336,1572
1572,1234
1572,8337
8337,1572
3629,2723
5108,188
188,5108
5108,6285
5108,6
5108,9987
5108,1989
5108,153
5108,7525
6333,5616
6333,7794
6333,1305
1305,6333
6333,6138
6333,7985
7985,6333
6333,4473
4473,6333
6333,7837
6333,6540
6540,6333
6333,3703
3703,6333
6333,2723
6333,7133
7133,6333
6333,6092
6333,6950
6333,8226
6333,7432
7432,6333
6333,358
6333,5637
9542,9360
9360,9542
9542,9393
9393,9542
9542,5388
5388,9542
9542,2723
9542,1363
1363,9542
9542,4776
9636,64
9636,2723
918,5216
918,994
994,918
918,3905
3905,918
918,8468
8468,918
918,3373
3373,918
918,8545
8545,918
918,4352
4352,918
918,70
70,918
918,11224
11224,918
918,540
540,918
918,2723
918,9429
918,525
525,918
918,4602
918,1683
2577,1011
1011,2577
2577,2238
2238,2577
2577,8508
8508,2577
8411,7143
8411,4236
4236,8411
8411,2954
8411,8110
4048,4992
4048,7837
4048,7501
4048,3535
4048,10960
10960,4048
8373,5374
3478,8553
8553,3478
3478,2723
2634,2226
2634,2979
2634,1075
1075,2634
2634,1348
2634,8192
2634,1982
2634,3484
2634,1544
3974,8765
3974,7501
3974,5938
5938,3974
3974,10339
3410,5380
5380,3410
11140,7794
7794,11140
11140,1774
1774,11140
11140,1982
11140,9883
11140,7890
7890,11140
11140,226
226,11140
2620,7794
2620,4639
2620,2483
2620,3881
3881,2620
2620,10317
10317,2620
2620,2954
2954,2620
2620,2258
2620,7501
2620,11103
11103,2620
2620,6621
6621,2620
2620,4293
4293,2620
2620,9883
2620,10087
10087,2620
2620,5387
2620,3535
2620,7773
2620,2799
2799,2620
4082,2723
4082,10711
10711,4082
4538,2638
4538,5632
4538,2704
2704,4538
4538,6557
4538,4968
4538,2722
2722,4538
4538,2723
7558,7349
7349,7558
7558,7501
7558,5374
5785,5616
2891,1305
2891,5227
5227,2891
2891,612
612,2891
2891,8226
8025,4992
8025,7526
7526,8025
8025,10616
10616,8025
8025,7837
8025,1889
1889,8025
8025,5206
8025,9393
8025,2723
8025,1665
1665,8025
8025,10767
10767,8025
8924,7837
10807,10889
10807,7681
10807,6259
5432,5632
5432,7837
5432,1158
5432,2723
5432,4463
7243,3026
7243,1856
1856,7243
7243,3550
3550,7243
9897,2638
9897,5134
9897,2723
9897,2703
9897,9108
9108,9897
4281,3679
3679,4281
4281,7436
7436,4281
7562,6204
7562,7017
7562,7837
7562,10975
10975,7562
10704,6492
6492,10704
10704,4829
4829,10704
10704,901
901,10704
3221,11113
3221,2723
9484,3439
3439,9484
7364,912
912,7364
7364,8832
8832,7364
7364,6840
6840,7364
7364,5561
5561,7364
7364,36
36,7364
7364,4561
4561,7364
7364,2691
2691,7364
10159,3972
3972,10159
10159,10770
10770,10159
10159,2723
10159,3686
10159,9970
9970,10159
10159,10873
430,4710
430,5134
5134,430
430,11212
6001,5632
6001,10971
6001,7837
6001,7589
6001,8524
6001,2723
6001,140
6001,764
764,6001
6001,1024
10988,7694
10988,1962
10988,7889
10988,6092
9831,4365
8874,2638
8874,8393
8874,421
8874,606
8874,2979
8874,7794
8874,4422
8874,7803
8874,8246
8874,1841
1841,8874
8874,652
8874,7837
8874,11113
8874,309
8874,8622
8874,6957
8874,7538
8874,8862
8874,9073
8874,1982
8874,2930
8874,9883
8874,8406
8874,11242
8874,10699
8874,3535
8874,9954
10734,4992
10734,73
10734,7837
10734,4990
10734,1152
1152,10734
10734,616
616,10734
10734,901
10734,1102
1102,10734
692,1160
1160,692
692,9892
9892,692
692,4237
692,9164
8251,10450
10450,8251
8251,6319
6319,8251
8251,7439
8251,8488
8488,8251
8251,9883
5994,498
498,5994
4119,584
10896,7290
7290,10896
10896,3006
10896,3088
10896,7639
10896,7616
10896,7837
10896,7501
10896,3149
10896,7316
10896,9393
10896,4889
10896,2723
10896,9336
10896,6300
10896,4819
10896,6635
10896,7545
7545,10896
10896,7957
7957,10896
4554,7837
2982,5616
2982,571
2982,7837
2982,7501
2982,3373
2982,1158
2982,1745
1745,2982
2982,2723
2982,7889
2982,3535
2982,4602
11228,7143
11228,5864
5864,11228
11228,179
179,11228
11228,8549
8549,11228
11228,2723
11228,7680
7680,11228
11228,11230
11230,11228
11228,4602
9960,2723
1413,9984
1413,1169
7352,6957
10013,9866
10013,5632
10013,8788
10013,15
10013,9164
8560,7837
7927,7837
6194,5629
5629,6194
6194,9543
6194,2723
4157,4613
4613,4157
4157,2723
4338,606
606,4338
4338,6800
6800,4338
4338,9002
9002,4338
4338,1982
4338,2723
4338,7681
4338,5924
5924,4338
4338,10234
10234,4338
4338,4602
9054,3227
1321,1407
1321,9639
9639,1321
1321,2723
1321,6739
6739,1321
1321,5897
5897,1321
6283,7837
4992,73
73,4992
4992,5632
5632,4992
4992,4687
4992,7837
7837,4992
4992,8139
8139,4992
4992,6549
6549,4992
4992,5264
5264,4992
4992,9425
9425,4992
4992,94
94,4992
4992,2723
4992,6984
6984,4992
9171,3496
3496,9171
9171,5143
5143,9171
9171,9661
9661,9171
9171,5918
9171,3026
9171,9164
6623,6716
6716,6623
6623,262
262,6623
6623,11072
11072,6623
6623,88
88,6623
6623,2723
6623,7681
6623,7487
7487,6623
6623,4671
6623,4484
4484,6623
6623,3832
3832,6623
6623,3116
3116,6623
4219,9941
9941,4219
4219,8361
4219,10535
10535,4219
4219,4639
4639,4219
4219,5463
4219,7501
4219,481
481,4219
4219,3906
4219,9393
4219,7078
7078,4219
4219,901
4219,4484
4484,4219
4219,4602
4219,772
4219,6208
6208,4219
9898,5616
9898,7985
9898,166
9898,9558
9898,10889
9898,9464
9464,9898
9898,2723
9898,6051
2183,2221
2221,2183
2183,2415
2415,2183
2183,5766
5766,2183
6531,8788
6531,10823
6531,6374
1726,39
39,1726
1726,7589
7589,1726
1726,1373
1373,1726
1726,140
140,1726
1726,2077
2077,1726
1726,5374
1726,2071
2071,1726
8118,8286
8286,8118
2740,2623
2623,2740
2740,8706
8706,2740
1011,2114
2114,1011
1011,2577
2577,1011
1011,7033
7033,1011
1011,4178
4178,1011
1011,2213
2213,1011
1011,2421
2421,1011
1011,2752
2752,1011
1011,8110
1011,1778
1011,5953
5953,1011
1011,2447
2447,1011
1011,11016
1011,3587
3587,1011
1011,2723
1011,901
1011,8933
1011,3527
3527,1011
1011,3696
1011,8508
8508,1011
1011,1245
5800,9258
9258,5800
5800,8894
8894,5800
5800,9673
9673,5800
5800,6996
6996,5800
5800,3776
3776,5800
5800,2723
5800,7791
7791,5800
9603,403
403,9603
9603,3313
3313,9603
9603,313
313,9603
9603,5667
5667,9603
9603,9361
9361,9603
9603,7837
7837,9603
9603,6722
6722,9603
9603,8139
8139,9603
9603,333
333,9603
9603,6418
6418,9603
9603,11058
11058,9603
9360,9542
9542,9360
9360,9114
9114,9360
9360,1445
1445,9360
9360,1619
1619,9360
9360,9252
9252,9360
9360,5359
5359,9360
9360,8426
8426,9360
9360,3726
3726,9360
9360,10606
10606,9360
9360,9284
9284,9360
9360,9106
9106,9360
9360,5134
5134,9360
9360,8817
8817,9360
9360,10699
10699,9360
9360,2319
2319,9360
4717,2723
4717,9135
9135,4717
6139,9573
8156,6513
6513,8156
9218,9922
9922,9218
9218,5912
5912,9218
2756,3159
3159,2756
2756,10145
10145,2756
2756,116
2756,4076
4076,2756
2756,2565
2565,2756
2756,6584
6176,10333
10333,6176
6176,4768
4768,6176
6176,8892
2121,10568
10568,2121
2121,2723
2121,4825
4825,2121
1795,7789
7789,1795
1691,8595
1691,2030
2030,1691
1691,2638
1691,606
606,1691
1691,5616
1691,7794
1691,3642
1691,8011
8011,1691
1691,116
1691,1529
1529,1691
1691,4939
4939,1691
1691,9883
1691,4602
5267,4842
5267,5773
5773,5267
5267,4435
5267,606
5267,9503
9503,5267
5267,8785
8785,5267
5267,7794
5267,5335
5335,5267
5267,2166
2166,5267
5267,9717
5267,4939
5267,4
5267,10637
5267,6818
5267,8344
8344,5267
5267,9624
9624,5267
5267,10536
5267,2723
5267,7263
7263,5267
5267,7681
5267,6300
5267,4358
5267,7703
7703,5267
5267,7822
7822,5267
5267,4463
5267,8477
8477,5267
5267,2308
2308,5267
5267,7890
7890,5267
3716,811
3716,7652
7652,3716
3716,10889
3716,3560
3560,3716
3716,7112
7112,3716
3716,8926
8720,9883
8720,2723
11109,11046
11046,11109
11109,11094
11094,11109
11109,10111
10111,11109
11109,2802
2802,11109
9907,2625
9907,2723
4044,4154
4154,4044
4044,9642
9642,4044
4044,6818
4044,9153
9153,4044
4044,10453
10453,4044
4044,2723
4044,9738
9738,4044
4044,3535
5965,2030
2030,5965
5965,6571
6571,5965
5965,5616
5965,8423
8423,5965
5965,8540
5965,1961
1961,5965
5965,2371
2371,5965
5965,9824
5965,10861
10861,5965
5965,2838
2838,5965
5965,6369
6369,5965
5965,2723
5965,8643
8643,5965
5965,7797
7797,5965
5965,1724
1724,5965
5965,1706
1706,5965
5965,10672
5965,9429
5965,8003
8003,5965
5965,9548
9548,5965
5965,7012
7012,5965
6535,8550
8550,6535
6535,1933
1933,6535
6535,10450
10450,6535
6535,4455
4455,6535
6535,324
324,6535
6535,2723
6535,9392
6535,6418
6418,6535
6535,1469
1469,6535
3386,4992
3386,3003
3003,3386
5550,2771
2771,5550
5550,760
760,5550
5550,2665
2665,5550
7353,5885
5885,7353
7353,5066
5066,7353
7353,7619
7619,7353
8407,3695
8407,5632
8407,5565
8407,2723
8407,3122
3122,8407
8407,3818
3818,8407
6148,9687
9687,6148
6148,4992
6148,9360
6148,3488
6148,7794
6148,5573
6148,8011
8011,6148
6148,8423
6148,661
661,6148
6148,3170
3170,6148
6148,8221
8221,6148
6148,9543
6148,2984
6148,7501
6148,3149
6148,6680
6680,6148
6148,10606
6148,10126
10126,6148
6148,739
6148,2124
2124,6148
6148,8461
8461,6148
6148,1923
6148,9393
6148,9106
6148,2930
6148,5388
6148,4697
4697,6148
6148,5134
6148,9883
6148,11242
6148,8818
8818,6148
9998,11140
9998,1836
1836,9998
5910,7394
5910,7749
5910,2808
2808,5910
5910,6243
6243,5910
7565,5632
7565,7501
7565,3726
7565,9473
7565,159
7565,2930
7565,9883
7565,832
7565,7595
7565,9685
4730,5334
4730,2826
2826,4730
984,630
984,4808
4808,984
984,1407
1407,984
984,765
765,984
984,7827
7827,984
984,6332
6332,984
984,385
984,5219
5219,984
984,5043
5043,984
984,1804
1804,984
984,65
65,984
984,5688
5688,984
984,907
907,984
6649,6268
6268,6649
6649,9101
9101,6649
6649,10362
10362,6649
6649,116
6649,6335
6335,6649
6649,2788
2788,6649
6649,8452
8452,6649
6649,2481
2481,6649
6649,2723
6649,9341
9341,6649
6649,2317
2317,6649
6649,3531
3531,6649
6649,805
805,6649
6649,5409
5409,6649
6649,4484
4484,6649
6649,7595
7595,6649
6649,2308
2308,6649
6649,10525
10525,6649
6649,4566
3997,2723
3997,8226
3997,4602
825,2206
2206,825
9764,9285
9285,9764
9764,2723
9764,4066
10893,10886
10886,10893
10893,2723
8454,8218
8218,8454
8454,10616
10616,8454
8454,1771
6659,596
596,6659
6659,8419
8419,6659
6659,7429
7429,6659
6659,4542
4542,6659
6659,6807
6807,6659
6659,8690
8690,6659
6659,5144
5144,6659
6659,9382
9382,6659
6659,8685
8685,6659
6659,5581
5581,6659
6659,8240
8240,6659
6659,10126
10126,6659
6659,10217
10217,6659
6659,4079
4079,6659
6659,6944
6944,6659
6659,10115
10115,6659
6659,10559
10559,6659
6659,9530
9530,6659
6659,1002
1002,6659
6659,5396
5396,6659
6659,7232
7232,6659
6659,8901
8901,6659
6659,4616
4616,6659
6659,9548
9548,6659
99,7539
7539,99
99,4346
4346,99
99,4068
99,6914
6914,99
99,6328
6328,99
1138,11113
1138,2723
8929,8223
5153,4602
1935,5616
1935,9686
9686,1935
1935,116
1935,5569
5569,1935
1935,9824
1935,10606
10606,1935
1935,1982
1935,2723
1935,6058
6058,1935
1935,8295
5360,2723
5146,7986
7775,5452
5452,7775
7775,5333
5333,7775
7775,1841
1841,7775
7775,5122
5122,7775
7775,2791
2791,7775
7775,7680
7680,7775
7775,4064
4064,7775
7775,6417
6417,7775
1551,4992
1551,1158
1551,901
2908,7580
7580,2908
2908,5616
2908,9701
9701,2908
2908,2723
2908,5025
5025,2908
2908,9807
9807,2908
2908,2184
2184,2908
5015,7837
5015,2723
5015,2391
3772,2723
3772,9348
9348,3772
3772,6879
6879,3772
8388,5216
5216,8388
8388,5616
8388,8246
8388,10527
8388,2166
8388,8622
8388,9740
9740,8388
8388,2445
8388,10377
8388,10889
8388,2723
8388,6300
8388,8233
8233,8388
8388,4602
8388,9868
8388,5289
5289,8388
73,6490
6490,73
73,5334
5334,73
73,4992
4992,73
73,9074
9074,73
73,4473
4473,73
73,368
368,73
73,3149
73,1541
1541,73
73,6540
6540,73
73,592
592,73
73,5161
5161,73
73,970
970,73
73,4442
4442,73
73,66
73,4221
4221,73
73,8915
8915,73
73,8226
8226,73
73,7066
4494,848
848,4494
4494,1771
1771,4494
4494,2674
2674,4494
4494,1989
4494,2723
4494,1681
1681,4494
4494,3952
3952,4494
4494,4602
5265,10012
10012,5265
5265,4118
4118,5265
1562,7837
1562,901
1684,9360
1684,5632
1684,8788
1684,7837
1684,1373
1684,7501
1684,3553
1684,5388
1684,2723
1684,6300
1684,397
397,1684
1684,7595
1684,8638
8638,1684
3569,5126
3569,2723
3569,3447
3569,1936
7366,7799
7799,7366
7366,2723
7366,2345
1858,7837
1858,1158
3485,4077
4077,3485
3485,2723
3758,606
3758,5632
3758,8788
3758,9291
3758,116
3758,9315
3758,6300
3758,10903
3758,6051
3758,6256
3908,1158
6083,5632
6083,7837
6083,6227
6083,5924
1510,6026
6026,1510
1510,8002
8002,1510
1510,1083
1083,1510
1510,3373
1510,5388
1510,2723
1510,5691
1510,1724
1510,5043
1510,4650
4650,1510
1510,7212
7212,1510
630,2979
2979,630
630,7844
7844,630
630,7827
7827,630
630,6332
6332,630
630,5489
5489,630
630,5043
5043,630
630,907
907,630
3108,4992
3108,1158
3108,3439
3439,3108
3108,901
5611,4923
4923,5611
718,1158
718,2625
718,901
718,2665
1344,7837
1344,1158
1344,2723
1344,901
1344,2293
6721,10990
10990,6721
6721,4992
6721,9166
6721,684
6721,7017
6721,5978
5978,6721
6721,1674
1674,6721
6721,10975
6721,6994
6721,10983
10983,6721
6721,3432
6721,4816
6721,7907
7907,6721
6721,2969
2969,6721
2876,5792
2876,2723
3713,1373
4621,6754
6754,4621
10548,6389
10548,2723
1353,6660
6660,1353
1353,7837
1353,1169
1169,1353
1353,1158
479,385
7392,6358
6358,7392
7392,3773
3773,7392
6928,7246
7246,6928
6928,5576
5576,6928
6928,7307
7307,6928
6928,3917
3917,6928
9503,5267
5267,9503
9503,7616
7616,9503
9503,166
166,9503
9503,5765
5765,9503
9503,9429
9429,9503
9503,9483
9483,9503
9503,9843
9843,9503
9503,8077
8077,9503
3727,5616
3727,1649
3727,1912
3727,7501
3727,5126
3727,2641
2641,3727
3727,11242
3727,8238
8238,3727
3727,4602
326,2063
326,6559
326,9045
10905,408
10905,758
758,10905
10905,532
353,4192
353,596
353,4992
353,7794
353,5632
353,9575
353,5667
353,493
353,10535
353,8453
353,1802
353,7616
353,8540
353,1889
353,7501
353,9878
353,166
353,4365
353,309
353,4710
353,678
353,9393
353,5134
353,832
832,353
353,2723
353,861
353,8336
353,7343
353,3535
353,8818
353,4602
353,772
6357,7837
6357,7078
6357,4520
6357,11214
11214,6357
4490,5868
5868,4490
4490,4828
4828,4490
4490,9393
4490,4223
4223,4490
4490,542
542,4490
4490,3535
7372,6479
4548,4425
4425,4548
4548,2723
1238,1158
1238,2444
2444,1238
1238,1038
1038,1238
1238,8459
8459,1238
1163,6754
1163,2118
2118,1163
1163,2722
2722,1163
1163,3173
3173,1163
1163,460
460,1163
1163,5506
5506,1163
6124,2723
10302,2723
10302,6405
6405,10302
6571,5965
5965,6571
6571,10861
10861,6571
6571,7701
6443,997
997,6443
6443,7985
7985,6443
6443,6540
6540,6443
6443,5809
5809,6443
10576,1974
1974,10576
10576,7837
10576,2723
1787,7837
1787,2037
2037,1787
1787,2723
10719,3930
3930,10719
10719,1002
1002,10719
10719,6405
6405,10719
10719,5511
5511,10719
8485,7975
7975,8485
8485,8129
8129,8485
8485,1022
1022,8485
2485,4992
2485,3695
2485,5565
2485,1158
2485,9573
2485,4148
2485,5416
2485,2665
1556,2041
2041,1556
1556,3723
3723,1556
3390,10993
7290,10896
10896,7290
7290,7774
7774,7290
7290,6371
6371,7290
7290,9167
9167,7290
7290,1877
1877,7290
7290,9951
9951,7290
7290,27
27,7290
7290,2833
2833,7290
7290,2723
7290,10020
7290,2308
2308,7290
1550,1366
1366,1550
1550,2997
2997,1550
4659,7837
3488,4192
3488,994
994,3488
3488,4992
3488,716
3488,7794
3488,4983
4983,3488
3488,5521
5521,3488
3488,3495
3495,3488
3488,8246
3488,1609
1609,3488
3488,2258
3488,7837
3488,14
14,3488
3488,3373
3488,3962
3962,3488
3488,6857
3488,2283
2283,3488
3488,7538
3488,8799
8799,3488
3488,4141
4141,3488
3488,4527
4527,3488
3488,293
3488,2723
3488,5219
3488,5691
3907,7279
7221,2522
6612,7837
6612,9883
7849,39
7849,5632
7849,2723
255,7316
255,9051
7948,3088
7948,5463
5463,7948
7948,9893
9893,7948
7948,5374
7948,5030
5030,7948
1850,944
944,1850
1850,7837
9629,7794
9629,5632
9629,7143
9629,116
9629,7837
9629,6930
9629,7501
9629,9883
9629,6080
9629,901
9629,9532
9629,5593
5593,9629
9629,10506
10578,7803
10578,6687
6687,10578
10578,4607
4607,10578
10578,6957
10578,3026
10578,8473
