id,time
379599,2012-08-03-10:07:29
1206351,2012-08-03-10:07:32
1088427,2012-08-03-10:07:36
238544,2012-08-03-10:07:36
847744,2012-08-03-10:07:37
429462,2012-08-03-10:07:43
346964,2012-08-03-10:07:44
237681,2012-08-03-10:07:45
1506172,2012-08-03-10:07:48
1548824,2012-08-03-10:07:53
154876,2012-08-03-10:07:54
663223,2012-08-03-10:07:55
1197392,2012-08-03-10:07:56
262119,2012-08-03-10:08:12
281700,2012-08-03-10:08:18
1618863,2012-08-03-10:08:22
1503448,2012-08-03-10:08:24
64404,2012-08-03-10:08:30
838820,2012-08-03-10:08:35
672090,2012-08-03-10:08:36
85341,2012-08-03-10:08:39
45201,2012-08-03-10:08:40
979246,2012-08-03-10:08:44
1631091,2012-08-03-10:08:47
365954,2012-08-03-10:08:48
1039480,2012-08-03-10:08:48
85170,2012-08-03-10:08:51
376337,2012-08-03-10:08:53
1255696,2012-08-03-10:08:54
48447,2012-08-03-10:08:55
600071,2012-08-03-10:08:59
268015,2012-08-03-10:08:59
1517816,2012-08-03-10:09:03
672090,2012-08-03-10:09:06
334757,2012-08-03-10:09:21
796955,2012-08-03-10:09:22
868908,2012-08-03-10:09:28
549651,2012-08-03-10:09:29
1510897,2012-08-03-10:09:31
294783,2012-08-03-10:09:38
994644,2012-08-03-10:09:41
801618,2012-08-03-10:09:48
274004,2012-08-03-10:09:53
1025764,2012-08-03-10:09:55
842402,2012-08-03-10:09:59
1209410,2012-08-03-10:10:08
89103,2012-08-03-10:10:10
819640,2012-08-03-10:10:12
302843,2012-08-03-10:10:17
825958,2012-08-03-10:10:17
494153,2012-08-03-10:10:18
347587,2012-08-03-10:10:22
1050982,2012-08-03-10:10:26
330864,2012-08-03-10:10:27
1347955,2012-08-03-10:10:34
1501661,2012-08-03-10:10:35
1070319,2012-08-03-10:10:42
1070319,2012-08-03-10:10:42
1227114,2012-08-03-10:10:51
567342,2012-08-03-10:10:55
892575,2012-08-03-10:10:56
327923,2012-08-03-10:10:59
293150,2012-08-03-10:11:00
247215,2012-08-03-10:11:01
1551614,2012-08-03-10:11:05
1372674,2012-08-03-10:11:11
38258,2012-08-03-10:11:13
1029697,2012-08-03-10:11:15
16373,2012-08-03-10:11:16
846047,2012-08-03-10:11:20
434429,2012-08-03-10:11:20
1189987,2012-08-03-10:11:21
426018,2012-08-03-10:11:23
1595776,2012-08-03-10:11:26
1018971,2012-08-03-10:11:29
569616,2012-08-03-10:11:31
881752,2012-08-03-10:11:34
1290376,2012-08-03-10:11:39
810374,2012-08-03-10:11:41
1300949,2012-08-03-10:11:41
1309439,2012-08-03-10:11:47
509308,2012-08-03-10:11:53
499142,2012-08-03-10:12:03
1485999,2012-08-03-10:12:04
10823,2012-08-03-10:12:05
1503284,2012-08-03-10:12:06
433038,2012-08-03-10:12:08
1015656,2012-08-03-10:12:09
1548057,2012-08-03-10:12:13
64788,2012-08-03-10:12:15
504170,2012-08-03-10:12:20
1183498,2012-08-03-10:12:24
576698,2012-08-03-10:12:24
1526017,2012-08-03-10:12:32
238850,2012-08-03-10:12:32
223530,2012-08-03-10:12:34
347972,2012-08-03-10:12:41
909962,2012-08-03-10:12:47
1203652,2012-08-03-10:12:49
1149968,2012-08-03-10:12:51
231551,2012-08-03-10:12:54
1575906,2012-08-03-10:13:00
326744,2012-08-03-10:13:02
817324,2012-08-03-10:13:03
1674484,2012-08-03-10:13:08
564372,2012-08-03-10:13:09
305646,2012-08-03-10:13:12
1457511,2012-08-03-10:13:17
525039,2012-08-03-10:13:19
1212701,2012-08-03-10:13:20
996664,2012-08-03-10:13:24
895420,2012-08-03-10:13:28
1219323,2012-08-03-10:13:31
900989,2012-08-03-10:13:32
512568,2012-08-03-10:14:07
700683,2012-08-03-10:14:09
88706,2012-08-03-10:14:09
1019615,2012-08-03-10:14:10
277180,2012-08-03-10:14:19
958136,2012-08-03-10:14:22
1622365,2012-08-03-10:14:24
1622365,2012-08-03-10:14:24
463105,2012-08-03-10:14:27
463105,2012-08-03-10:14:27
854428,2012-08-03-10:14:28
1631501,2012-08-03-10:14:29
517811,2012-08-03-10:14:32
1257127,2012-08-03-10:14:32
525868,2012-08-03-10:14:33
1579567,2012-08-03-10:14:33
1551614,2012-08-03-10:14:41
450054,2012-08-03-10:14:43
870214,2012-08-03-10:14:44
77108,2012-08-03-10:14:48
1126934,2012-08-03-10:14:51
1709197,2012-08-03-10:14:51
1298412,2012-08-03-10:14:53
100193,2012-08-03-10:15:13
540614,2012-08-03-10:15:15
426522,2012-08-03-10:15:17
19358,2012-08-03-10:15:17
73319,2012-08-03-10:15:19
1676879,2012-08-03-10:15:21
7173,2012-08-03-10:15:27
1257594,2012-08-03-10:15:28
1268019,2012-08-03-10:15:32
500762,2012-08-03-10:15:35
1716655,2012-08-03-10:15:35
340499,2012-08-03-10:15:36
336523,2012-08-03-10:15:37
1484682,2012-08-03-10:15:44
1214863,2012-08-03-10:15:47
1236831,2012-08-03-10:15:49
1543892,2012-08-03-10:15:49
220992,2012-08-03-10:15:52
1109122,2012-08-03-10:15:55
908524,2012-08-03-10:15:56
42267,2012-08-03-10:15:58
665790,2012-08-03-10:15:59
743564,2012-08-03-10:16:05
1309439,2012-08-03-10:16:07
914328,2012-08-03-10:16:09
253858,2012-08-03-10:16:09
556221,2012-08-03-10:16:15
1211326,2012-08-03-10:16:15
255645,2012-08-03-10:16:16
437729,2012-08-03-10:16:19
900244,2012-08-03-10:16:24
472600,2012-08-03-10:16:31
262195,2012-08-03-10:16:42
1457116,2012-08-03-10:16:53
1689645,2012-08-03-10:16:54
17481,2012-08-03-10:16:55
260344,2012-08-03-10:17:02
1319321,2012-08-03-10:17:03
454935,2012-08-03-10:17:03
541277,2012-08-03-10:17:08
1728239,2012-08-03-10:17:09
219410,2012-08-03-10:17:12
234397,2012-08-03-10:17:21
7411,2012-08-03-10:17:24
1100344,2012-08-03-10:17:25
1075592,2012-08-03-10:17:29
674796,2012-08-03-10:17:32
1662864,2012-08-03-10:17:35
991482,2012-08-03-10:17:37
824903,2012-08-03-10:17:38
1315348,2012-08-03-10:17:40
211521,2012-08-03-10:17:40
672090,2012-08-03-10:17:50
634775,2012-08-03-10:17:52
231501,2012-08-03-10:17:56
1510571,2012-08-03-10:17:57
1110327,2012-08-03-10:18:00
1003843,2012-08-03-10:18:00
1309272,2012-08-03-10:18:02
676560,2012-08-03-10:18:08
1449151,2012-08-03-10:18:13
1558801,2012-08-03-10:18:13
1127763,2012-08-03-10:18:17
109442,2012-08-03-10:18:19
1609952,2012-08-03-10:18:26
1610347,2012-08-03-10:18:27
1104611,2012-08-03-10:18:29
922961,2012-08-03-10:18:35
1372418,2012-08-03-10:18:38
826201,2012-08-03-10:18:40
1188926,2012-08-03-10:18:40
875675,2012-08-03-10:18:43
917251,2012-08-03-10:18:47
1215299,2012-08-03-10:18:52
587153,2012-08-03-10:18:57
248452,2012-08-03-10:18:57
384945,2012-08-03-10:18:59
285298,2012-08-03-10:19:06
1459389,2012-08-03-10:19:11
236166,2012-08-03-10:19:13
169162,2012-08-03-10:19:17
623207,2012-08-03-10:19:18
1081164,2012-08-03-10:19:21
1552235,2012-08-03-10:19:21
59852,2012-08-03-10:19:22
1496762,2012-08-03-10:19:24
438336,2012-08-03-10:19:26
217868,2012-08-03-10:19:26
1058714,2012-08-03-10:19:27
371454,2012-08-03-10:19:31
493904,2012-08-03-10:19:38
259353,2012-08-03-10:19:38
184382,2012-08-03-10:19:42
1487153,2012-08-03-10:19:44
246250,2012-08-03-10:19:46
1199266,2012-08-03-10:19:48
7411,2012-08-03-10:19:50
417684,2012-08-03-10:19:50
955191,2012-08-03-10:19:53
238544,2012-08-03-10:19:56
1506607,2012-08-03-10:19:58
940497,2012-08-03-10:20:01
273715,2012-08-03-10:20:04
545800,2012-08-03-10:20:07
169886,2012-08-03-10:20:07
149875,2012-08-03-10:20:19
305646,2012-08-03-10:20:21
437850,2012-08-03-10:20:26
1483405,2012-08-03-10:20:27
1269781,2012-08-03-10:20:27
9031,2012-08-03-10:20:34
1073095,2012-08-03-10:20:35
552476,2012-08-03-10:20:35
1073095,2012-08-03-10:20:35
1032883,2012-08-03-10:20:37
773800,2012-08-03-10:20:49
949067,2012-08-03-10:20:50
429104,2012-08-03-10:20:56
1060127,2012-08-03-10:20:58
545455,2012-08-03-10:21:04
1647118,2012-08-03-10:21:06
1254699,2012-08-03-10:21:11
1365019,2012-08-03-10:21:14
973399,2012-08-03-10:21:15
458039,2012-08-03-10:21:17
475966,2012-08-03-10:21:21
42267,2012-08-03-10:21:27
893850,2012-08-03-10:21:34
1205816,2012-08-03-10:21:34
114333,2012-08-03-10:21:38
837867,2012-08-03-10:21:48
1582088,2012-08-03-10:21:50
461821,2012-08-03-10:22:00
83803,2012-08-03-10:22:00
461821,2012-08-03-10:22:00
66633,2012-08-03-10:22:05
1491182,2012-08-03-10:22:07
234774,2012-08-03-10:22:09
376648,2012-08-03-10:22:10
1602690,2012-08-03-10:22:14
232401,2012-08-03-10:22:18
232328,2012-08-03-10:22:21
279355,2012-08-03-10:22:28
947861,2012-08-03-10:22:29
34397,2012-08-03-10:22:32
1578362,2012-08-03-10:22:40
1454634,2012-08-03-10:22:47
1460378,2012-08-03-10:22:49
734521,2012-08-03-10:22:50
554271,2012-08-03-10:22:52
546960,2012-08-03-10:22:53
1257069,2012-08-03-10:22:54
801977,2012-08-03-10:22:55
598026,2012-08-03-10:22:56
532759,2012-08-03-10:22:59
53682,2012-08-03-10:22:59
67614,2012-08-03-10:23:02
1515443,2012-08-03-10:23:02
914123,2012-08-03-10:23:04
66885,2012-08-03-10:23:07
955388,2012-08-03-10:23:20
15403,2012-08-03-10:23:26
859672,2012-08-03-10:23:27
1721046,2012-08-03-10:23:35
107953,2012-08-03-10:23:36
823481,2012-08-03-10:23:37
51912,2012-08-03-10:23:44
1257598,2012-08-03-10:23:48
80536,2012-08-03-10:23:49
850848,2012-08-03-10:23:54
861803,2012-08-03-10:24:01
18504,2012-08-03-10:24:01
1477995,2012-08-03-10:24:03
282007,2012-08-03-10:24:06
513145,2012-08-03-10:24:13
519240,2012-08-03-10:24:13
543111,2012-08-03-10:24:13
927653,2012-08-03-10:24:17
392,2012-08-03-10:24:19
24845,2012-08-03-10:24:21
919803,2012-08-03-10:24:25
802145,2012-08-03-10:24:28
1386313,2012-08-03-10:24:33
408533,2012-08-03-10:24:33
1584664,2012-08-03-10:24:33
1314735,2012-08-03-10:24:34
1235533,2012-08-03-10:24:38
1193571,2012-08-03-10:24:39
195996,2012-08-03-10:24:42
837530,2012-08-03-10:24:43
1073720,2012-08-03-10:24:45
870507,2012-08-03-10:24:58
283519,2012-08-03-10:25:00
1221835,2012-08-03-10:25:01
615748,2012-08-03-10:25:03
860790,2012-08-03-10:25:06
4758,2012-08-03-10:25:07
893057,2012-08-03-10:25:08
1614449,2012-08-03-10:25:08
1507242,2012-08-03-10:25:10
327866,2012-08-03-10:25:13
1189783,2012-08-03-10:25:13
528454,2012-08-03-10:25:16
1494976,2012-08-03-10:25:17
680527,2012-08-03-10:25:17
865641,2012-08-03-10:25:22
957643,2012-08-03-10:25:25
801026,2012-08-03-10:25:33
50561,2012-08-03-10:25:45
1214321,2012-08-03-10:25:49
891013,2012-08-03-10:25:53
283519,2012-08-03-10:25:53
1501240,2012-08-03-10:25:57
14238,2012-08-03-10:26:01
935228,2012-08-03-10:26:04
977239,2012-08-03-10:26:06
1654748,2012-08-03-10:26:09
42080,2012-08-03-10:26:12
293150,2012-08-03-10:26:15
51912,2012-08-03-10:26:18
1771119,2012-08-03-10:26:21
1195134,2012-08-03-10:26:22
627490,2012-08-03-10:26:24
24307,2012-08-03-10:26:37
66432,2012-08-03-10:26:40
1232836,2012-08-03-10:26:42
150006,2012-08-03-10:26:48
1719370,2012-08-03-10:26:49
216072,2012-08-03-10:27:02
108965,2012-08-03-10:27:04
475896,2012-08-03-10:27:07
1582088,2012-08-03-10:27:07
710723,2012-08-03-10:27:08
1198960,2012-08-03-10:27:09
45065,2012-08-03-10:27:09
15175,2012-08-03-10:27:09
1130528,2012-08-03-10:27:13
837893,2012-08-03-10:27:14
848601,2012-08-03-10:27:15
473720,2012-08-03-10:27:17
8175,2012-08-03-10:27:20
613156,2012-08-03-10:27:20
15367,2012-08-03-10:27:25
1618710,2012-08-03-10:27:30
1220008,2012-08-03-10:27:30
1038637,2012-08-03-10:27:31
441535,2012-08-03-10:27:31
287306,2012-08-03-10:27:34
1315227,2012-08-03-10:27:40
1012008,2012-08-03-10:27:41
559707,2012-08-03-10:27:42
330252,2012-08-03-10:27:44
1463835,2012-08-03-10:27:45
81639,2012-08-03-10:27:45
850638,2012-08-03-10:27:55
1536736,2012-08-03-10:27:56
42267,2012-08-03-10:27:56
543725,2012-08-03-10:27:57
667416,2012-08-03-10:28:02
1526872,2012-08-03-10:28:05
40540,2012-08-03-10:28:05
674796,2012-08-03-10:28:05
1179,2012-08-03-10:28:08
1520929,2012-08-03-10:28:10
1068927,2012-08-03-10:28:15
256082,2012-08-03-10:28:20
1242594,2012-08-03-10:28:22
1754723,2012-08-03-10:28:26
887048,2012-08-03-10:28:28
130355,2012-08-03-10:28:29
983970,2012-08-03-10:28:33
912154,2012-08-03-10:28:34
1073720,2012-08-03-10:28:35
1143551,2012-08-03-10:28:36
1498054,2012-08-03-10:28:37
42080,2012-08-03-10:28:37
108597,2012-08-03-10:28:38
1594611,2012-08-03-10:28:40
918341,2012-08-03-10:28:43
1758875,2012-08-03-10:28:44
1487639,2012-08-03-10:28:44
984991,2012-08-03-10:28:45
1067784,2012-08-03-10:28:47
998408,2012-08-03-10:28:48
1314016,2012-08-03-10:28:53
1501667,2012-08-03-10:28:53
624460,2012-08-03-10:28:56
208252,2012-08-03-10:28:57
890956,2012-08-03-10:28:59
536933,2012-08-03-10:29:01
948104,2012-08-03-10:29:01
1047435,2012-08-03-10:29:01
860111,2012-08-03-10:29:03
1381683,2012-08-03-10:29:06
1284483,2012-08-03-10:29:10
13012,2012-08-03-10:29:10
299538,2012-08-03-10:29:11
447757,2012-08-03-10:29:12
830864,2012-08-03-10:29:15
289919,2012-08-03-10:29:17
895388,2012-08-03-10:29:19
931924,2012-08-03-10:29:23
491771,2012-08-03-10:29:28
1198194,2012-08-03-10:29:29
825075,2012-08-03-10:29:34
1664545,2012-08-03-10:29:35
572403,2012-08-03-10:29:39
1117601,2012-08-03-10:29:41
349863,2012-08-03-10:29:45
491404,2012-08-03-10:29:53
1434913,2012-08-03-10:29:54
6006,2012-08-03-10:30:09
1010461,2012-08-03-10:30:09
945519,2012-08-03-10:30:13
251613,2012-08-03-10:30:16
68935,2012-08-03-10:30:18
1487416,2012-08-03-10:30:24
990319,2012-08-03-10:30:24
575381,2012-08-03-10:30:25
25090,2012-08-03-10:30:32
1513029,2012-08-03-10:30:38
1030681,2012-08-03-10:30:45
1004612,2012-08-03-10:30:50
821681,2012-08-03-10:30:55
1475962,2012-08-03-10:31:03
1314016,2012-08-03-10:31:03
931204,2012-08-03-10:31:06
887158,2012-08-03-10:31:10
1531984,2012-08-03-10:31:13
1535010,2012-08-03-10:31:13
467657,2012-08-03-10:31:16
51503,2012-08-03-10:31:22
1226144,2012-08-03-10:31:23
608649,2012-08-03-10:31:26
241393,2012-08-03-10:31:27
439705,2012-08-03-10:31:33
758460,2012-08-03-10:31:43
574833,2012-08-03-10:31:44
611864,2012-08-03-10:31:46
1609715,2012-08-03-10:31:48
723031,2012-08-03-10:31:49
1488346,2012-08-03-10:31:53
1277861,2012-08-03-10:31:53
915807,2012-08-03-10:31:54
379201,2012-08-03-10:31:59
93747,2012-08-03-10:31:59
79430,2012-08-03-10:32:01
11,2012-08-03-10:32:02
1557430,2012-08-03-10:32:03
1697085,2012-08-03-10:32:05
509228,2012-08-03-10:32:07
920057,2012-08-03-10:32:08
243244,2012-08-03-10:32:10
300791,2012-08-03-10:32:12
457661,2012-08-03-10:32:14
747104,2012-08-03-10:32:18
1208637,2012-08-03-10:32:22
456692,2012-08-03-10:32:23
1486020,2012-08-03-10:32:24
1514479,2012-08-03-10:32:28
1485957,2012-08-03-10:32:30
437674,2012-08-03-10:32:32
1302200,2012-08-03-10:32:32
1197377,2012-08-03-10:32:33
1716808,2012-08-03-10:32:37
51912,2012-08-03-10:32:39
928446,2012-08-03-10:32:50
572432,2012-08-03-10:32:52
1751417,2012-08-03-10:32:53
930264,2012-08-03-10:32:55
861568,2012-08-03-10:33:01
1041739,2012-08-03-10:33:03
1545421,2012-08-03-10:33:04
890859,2012-08-03-10:33:06
1509725,2012-08-03-10:33:16
1565386,2012-08-03-10:33:18
424075,2012-08-03-10:33:18
84367,2012-08-03-10:33:22
495800,2012-08-03-10:33:24
871373,2012-08-03-10:33:25
248711,2012-08-03-10:33:26
1024350,2012-08-03-10:33:27
508505,2012-08-03-10:33:28
1753589,2012-08-03-10:33:28
1075375,2012-08-03-10:33:30
810561,2012-08-03-10:33:36
354372,2012-08-03-10:33:38
1482567,2012-08-03-10:33:50
256639,2012-08-03-10:33:55
1696620,2012-08-03-10:33:56
842656,2012-08-03-10:33:56
101717,2012-08-03-10:34:02
56630,2012-08-03-10:34:03
446966,2012-08-03-10:34:04
24065,2012-08-03-10:34:07
1398338,2012-08-03-10:34:11
797542,2012-08-03-10:34:13
869166,2012-08-03-10:34:16
850575,2012-08-03-10:34:25
1003721,2012-08-03-10:34:27
1668163,2012-08-03-10:34:30
891188,2012-08-03-10:34:30
1225963,2012-08-03-10:34:34
569580,2012-08-03-10:34:36
864922,2012-08-03-10:34:37
1504755,2012-08-03-10:34:47
495800,2012-08-03-10:34:51
104024,2012-08-03-10:34:52
981318,2012-08-03-10:34:54
1456629,2012-08-03-10:34:57
1663003,2012-08-03-10:35:01
42684,2012-08-03-10:35:03
263776,2012-08-03-10:35:07
475136,2012-08-03-10:35:08
524953,2012-08-03-10:35:10
987423,2012-08-03-10:35:11
1502683,2012-08-03-10:35:16
715340,2012-08-03-10:35:17
497391,2012-08-03-10:35:20
987423,2012-08-03-10:35:22
677272,2012-08-03-10:35:22
859114,2012-08-03-10:35:23
1560507,2012-08-03-10:35:27
283254,2012-08-03-10:35:27
321046,2012-08-03-10:35:29
1503837,2012-08-03-10:35:30
1051763,2012-08-03-10:35:35
407288,2012-08-03-10:35:39
562728,2012-08-03-10:35:42
706554,2012-08-03-10:35:42
1510656,2012-08-03-10:35:44
826502,2012-08-03-10:35:45
1281081,2012-08-03-10:35:47
585003,2012-08-03-10:35:48
283519,2012-08-03-10:35:50
1050172,2012-08-03-10:35:54
892537,2012-08-03-10:35:55
551781,2012-08-03-10:35:57
58060,2012-08-03-10:36:01
86358,2012-08-03-10:36:02
1073719,2012-08-03-10:36:03
1567120,2012-08-03-10:36:04
46770,2012-08-03-10:36:09
1525779,2012-08-03-10:36:11
1561865,2012-08-03-10:36:11
832255,2012-08-03-10:36:12
1051225,2012-08-03-10:36:14
438296,2012-08-03-10:36:15
449935,2012-08-03-10:36:18
28705,2012-08-03-10:36:19
853001,2012-08-03-10:36:20
1473667,2012-08-03-10:36:23
232426,2012-08-03-10:36:23
1511490,2012-08-03-10:36:24
329943,2012-08-03-10:36:25
948679,2012-08-03-10:36:29
983141,2012-08-03-10:36:32
417976,2012-08-03-10:36:33
852043,2012-08-03-10:36:36
476102,2012-08-03-10:36:37
1520509,2012-08-03-10:36:38
1205153,2012-08-03-10:36:44
1416101,2012-08-03-10:36:45
108942,2012-08-03-10:36:48
840928,2012-08-03-10:36:50
1523449,2012-08-03-10:36:51
547225,2012-08-03-10:36:53
161129,2012-08-03-10:36:55
826341,2012-08-03-10:36:57
259967,2012-08-03-10:36:59
1528084,2012-08-03-10:37:04
110065,2012-08-03-10:37:04
1547528,2012-08-03-10:37:07
1511490,2012-08-03-10:37:08
247340,2012-08-03-10:37:09
597020,2012-08-03-10:37:11
55147,2012-08-03-10:37:11
450910,2012-08-03-10:37:11
1502066,2012-08-03-10:37:18
831693,2012-08-03-10:37:19
1234013,2012-08-03-10:37:19
223825,2012-08-03-10:37:22
1571647,2012-08-03-10:37:25
589248,2012-08-03-10:37:27
554226,2012-08-03-10:37:28
1056859,2012-08-03-10:37:31
233536,2012-08-03-10:37:31
837893,2012-08-03-10:37:33
1189451,2012-08-03-10:37:33
952210,2012-08-03-10:37:33
1101219,2012-08-03-10:37:35
286728,2012-08-03-10:37:36
220360,2012-08-03-10:37:38
1520208,2012-08-03-10:37:39
903360,2012-08-03-10:37:41
1411901,2012-08-03-10:37:42
1491244,2012-08-03-10:37:43
1536362,2012-08-03-10:37:45
983053,2012-08-03-10:37:52
822782,2012-08-03-10:37:53
1506397,2012-08-03-10:37:55
1534845,2012-08-03-10:37:57
1557134,2012-08-03-10:38:00
650323,2012-08-03-10:38:01
1663634,2012-08-03-10:38:05
215694,2012-08-03-10:38:05
837645,2012-08-03-10:38:06
623297,2012-08-03-10:38:06
479657,2012-08-03-10:38:10
1725712,2012-08-03-10:38:16
578832,2012-08-03-10:38:16
234203,2012-08-03-10:38:16
1500781,2012-08-03-10:38:21
802948,2012-08-03-10:38:22
107079,2012-08-03-10:38:22
1599597,2012-08-03-10:38:25
574100,2012-08-03-10:38:26
65011,2012-08-03-10:38:27
222000,2012-08-03-10:38:28
1487527,2012-08-03-10:38:29
456419,2012-08-03-10:38:29
523379,2012-08-03-10:38:33
453156,2012-08-03-10:38:34
1248269,2012-08-03-10:38:35
428962,2012-08-03-10:38:37
969373,2012-08-03-10:38:39
1054217,2012-08-03-10:38:41
1598147,2012-08-03-10:38:42
1246337,2012-08-03-10:38:47
348026,2012-08-03-10:38:48
407107,2012-08-03-10:38:48
1025061,2012-08-03-10:38:52
944560,2012-08-03-10:38:54
46608,2012-08-03-10:38:57
920994,2012-08-03-10:38:58
966912,2012-08-03-10:38:59
1038717,2012-08-03-10:38:59
249287,2012-08-03-10:39:01
1516524,2012-08-03-10:39:04
901512,2012-08-03-10:39:07
994169,2012-08-03-10:39:08
1284082,2012-08-03-10:39:11
1536369,2012-08-03-10:39:12
72378,2012-08-03-10:39:15
936373,2012-08-03-10:39:16
1201495,2012-08-03-10:39:16
542486,2012-08-03-10:39:17
1536157,2012-08-03-10:39:18
308310,2012-08-03-10:39:22
1398635,2012-08-03-10:39:24
951672,2012-08-03-10:39:27
1512026,2012-08-03-10:39:28
832255,2012-08-03-10:39:36
1028450,2012-08-03-10:39:36
1309439,2012-08-03-10:39:36
882774,2012-08-03-10:39:37
554342,2012-08-03-10:39:38
1731254,2012-08-03-10:39:42
1128811,2012-08-03-10:39:46
1468964,2012-08-03-10:39:46
1593270,2012-08-03-10:39:50
1021595,2012-08-03-10:39:51
830384,2012-08-03-10:39:52
356129,2012-08-03-10:39:55
494933,2012-08-03-10:39:56
832582,2012-08-03-10:40:02
1226701,2012-08-03-10:40:04
1041739,2012-08-03-10:40:06
1623171,2012-08-03-10:40:07
1623171,2012-08-03-10:40:07
463036,2012-08-03-10:40:08
65972,2012-08-03-10:40:08
463036,2012-08-03-10:40:08
1064903,2012-08-03-10:40:09
835788,2012-08-03-10:40:12
951262,2012-08-03-10:40:12
878698,2012-08-03-10:40:14
1345330,2012-08-03-10:40:15
174387,2012-08-03-10:40:15
650995,2012-08-03-10:40:16
808366,2012-08-03-10:40:17
1045393,2012-08-03-10:40:19
1341707,2012-08-03-10:40:25
1324160,2012-08-03-10:40:25
1341707,2012-08-03-10:40:25
927159,2012-08-03-10:40:26
928878,2012-08-03-10:40:28
1685716,2012-08-03-10:40:28
233351,2012-08-03-10:40:31
29822,2012-08-03-10:40:35
1499823,2012-08-03-10:40:35
102279,2012-08-03-10:40:36
843537,2012-08-03-10:40:38
1533640,2012-08-03-10:40:39
151798,2012-08-03-10:40:40
490540,2012-08-03-10:40:48
522890,2012-08-03-10:40:51
970287,2012-08-03-10:40:51
1661224,2012-08-03-10:40:52
34109,2012-08-03-10:40:54
11702,2012-08-03-10:40:55
1348376,2012-08-03-10:40:56
1569356,2012-08-03-10:40:56
1154106,2012-08-03-10:40:58
1207914,2012-08-03-10:40:58
634862,2012-08-03-10:41:00
897507,2012-08-03-10:41:02
1315563,2012-08-03-10:41:07
100330,2012-08-03-10:41:11
804984,2012-08-03-10:41:14
21663,2012-08-03-10:41:14
663163,2012-08-03-10:41:16
310155,2012-08-03-10:41:16
805278,2012-08-03-10:41:17
544316,2012-08-03-10:41:20
81761,2012-08-03-10:41:21
921616,2012-08-03-10:41:21
1537073,2012-08-03-10:41:22
251364,2012-08-03-10:41:24
1135831,2012-08-03-10:41:25
101019,2012-08-03-10:41:27
622440,2012-08-03-10:41:27
830370,2012-08-03-10:41:28
533721,2012-08-03-10:41:28
1468056,2012-08-03-10:41:40
111938,2012-08-03-10:41:42
423031,2012-08-03-10:41:49
500871,2012-08-03-10:41:52
1571014,2012-08-03-10:41:52
897330,2012-08-03-10:41:53
848541,2012-08-03-10:41:57
1663765,2012-08-03-10:42:00
927056,2012-08-03-10:42:05
522012,2012-08-03-10:42:06
1309439,2012-08-03-10:42:19
494286,2012-08-03-10:42:31
566926,2012-08-03-10:42:32
733277,2012-08-03-10:42:32
192454,2012-08-03-10:42:33
534201,2012-08-03-10:42:38
804625,2012-08-03-10:42:41
845209,2012-08-03-10:42:41
651894,2012-08-03-10:42:41
1611204,2012-08-03-10:42:41
1219365,2012-08-03-10:42:41
39966,2012-08-03-10:42:44
531975,2012-08-03-10:42:45
636627,2012-08-03-10:42:46
1609635,2012-08-03-10:42:49
1007343,2012-08-03-10:42:50
246726,2012-08-03-10:42:51
1204574,2012-08-03-10:42:57
420382,2012-08-03-10:42:58
503564,2012-08-03-10:42:59
1572769,2012-08-03-10:42:59
1332543,2012-08-03-10:43:04
593911,2012-08-03-10:43:09
851994,2012-08-03-10:43:10
