source,target
23387,1760372
1760372,23387
23430,908462
23562,29770
29770,23562
23562,86808
23562,478114
23592,908462
23613,361320
361320,23613
23613,1336919
1336919,23613
23802,21703
21703,23802
23802,51438
51438,23802
23802,68621
68621,23802
23802,71735
23802,239891
239891,23802
23802,430876
23802,484421
484421,23802
23802,818046
818046,23802
23802,842646
842646,23802
23802,851886
851886,23802
23802,874562
874562,23802
23802,908462
23802,1233792
1233792,23802
23802,1331902
1331902,23802
23802,1488373
1488373,23802
23813,285298
285298,23813
23813,745398
23813,1226909
23813,1594611
1594611,23813
24065,1716808
24202,24660
24202,35555
24202,56218
56218,24202
24202,61481
61481,24202
24202,229710
24202,317559
24202,366344
24202,649211
24202,890431
24202,897428
24202,1212617
24202,1485807
24202,1607643
24217,908462
24249,72378
72378,24249
24249,316469
24249,451721
24249,452845
452845,24249
24249,478114
478114,24249
24249,868142
868142,24249
24252,586147
586147,24252
24307,40026
24307,436705
24307,551781
24307,908462
24307,973399
24307,1003494
1003494,24307
24417,670799
670799,24417
24417,959636
959636,24417
24417,1018000
1018000,24417
24618,1475035
1475035,24618
24660,10375
10375,24660
24660,35555
24660,278006
278006,24660
24660,317559
317559,24660
24660,619629
619629,24660
24660,897428
897428,24660
24660,909197
909197,24660
24660,1485807
1485807,24660
24721,14532
24721,106748
106748,24721
24721,238228
24721,436705
24721,554234
24721,899653
24721,973399
24721,1188261
24721,1555225
24721,1588479
24721,1598749
24845,432027
432027,24845
24845,487001
487001,24845
24845,634180
634180,24845
24845,1250268
1250268,24845
24845,1487639
1487639,24845
24845,1488549
1488549,24845
24845,1527379
1527379,24845
24881,436705
25000,9945
9945,25000
25000,15489
15489,25000
25000,25915
25915,25000
25000,120947
120947,25000
25000,156647
156647,25000
25000,193295
25000,247819
247819,25000
25000,345679
345679,25000
25000,453973
453973,25000
25000,608649
608649,25000
25000,627725
627725,25000
25000,683905
683905,25000
25000,840928
840928,25000
25000,853609
853609,25000
25000,902204
902204,25000
25000,909373
909373,25000
25000,1041927
25000,1233792
1233792,25000
25000,1369751
1369751,25000
25000,1666926
1666926,25000
25000,1717636
25062,829567
829567,25062
25062,1579799
1579799,25062
25090,550838
550838,25090
25090,637866
25090,911685
911685,25090
25090,986728
986728,25090
25090,1067432
25090,1244594
25090,1521653
1521653,25090
25281,275520
25281,512971
25281,908462
25281,1135462
1135462,25281
25819,40026
25819,238228
25819,251613
25819,551781
25819,973399
25819,1011570
25819,1213673
25819,1446141
25819,1507045
25915,586
586,25915
25915,25000
25000,25915
25915,42457
42457,25915
25915,265923
25915,292813
25915,478425
478425,25915
25915,497444
25915,502723
502723,25915
25915,514569
514569,25915
25915,632204
25915,746334
746334,25915
25915,754028
754028,25915
25915,1464815
1464815,25915
25915,1503284
1503284,25915
25915,1546808
1546808,25915
25915,1668873
25921,436705
26049,71735
26049,217694
217694,26049
26049,491340
491340,26049
26049,785255
785255,26049
26049,814761
814761,26049
26049,964441
964441,26049
26049,1018461
1018461,26049
26062,45303
45303,26062
26062,978533
978533,26062
26062,1101497
1101497,26062
26110,794301
26170,301724
26170,436705
26170,551781
26170,809356
26170,826535
26170,935228
26170,973399
26476,436705
26476,842430
26476,899653
26536,71885
71885,26536
26536,235889
26536,411255
26536,436705
26536,539625
26536,1525246
26536,1600771
26644,234502
234502,26644
26644,1494662
1494662,26644
26761,372757
372757,26761
26761,958395
26828,551781
26982,220197
26982,334201
26982,1485462
1485462,26982
27033,865573
865573,27033
27057,951471
951471,27057
27101,551781
27104,7418
27104,14527
14527,27104
27104,54858
27104,171525
27104,908462
27104,947664
27104,1041927
27104,1455956
27104,1508922
1508922,27104
27191,551781
27214,4926
4926,27214
27214,34095
34095,27214
27214,120947
120947,27214
27214,554234
554234,27214
27214,990577
990577,27214
27264,237738
27264,897428
27264,908462
27265,650289
650289,27265
27286,839273
27286,895614
27329,40263
40263,27329
27329,91607
91607,27329
27329,518438
518438,27329
27329,908462
27344,908462
27344,1280231
1280231,27344
27712,867895
27718,58816
58816,27718
27718,222189
222189,27718
27718,1193413
1193413,27718
27767,436705
27767,466591
27773,228975
228975,27773
27773,825869
27807,1134762
1134762,27807
27807,1244265
1244265,27807
27807,1462489
1462489,27807
27825,2420
2420,27825
27825,50292
50292,27825
27825,71735
27825,342345
342345,27825
27825,458522
458522,27825
27825,508964
508964,27825
27825,867656
867656,27825
27825,908462
27825,1071749
1071749,27825
27825,1271803
27825,1454988
1454988,27825
27825,1497270
28022,537404
537404,28022
28559,908462
28559,924783
924783,28559
28559,951982
951982,28559
28559,1506377
1506377,28559
28559,1521520
28622,908462
28684,344063
344063,28684
28684,670799
670799,28684
28684,831520
831520,28684
28684,1473257
1473257,28684
28684,1506134
1506134,28684
28705,1627443
28724,551781
28724,1106163
1106163,28724
28724,1577966
1577966,28724
28741,40026
28741,84906
28741,371888
28741,436705
28741,478114
28741,1572390
28747,33641
28747,275921
275921,28747
28747,436705
28747,973243
973243,28747
29212,63845
63845,29212
29267,371888
29267,804888
29267,991199
29290,436705
29290,539625
539625,29290
29369,51203
29369,85550
29369,604289
29369,678422
678422,29369
29369,682713
682713,29369
29369,991199
29369,1467578
29369,1507398
29369,1544204
29442,823149
823149,29442
29442,908462
29571,881986
29571,908462
29770,10690
10690,29770
29770,23562
23562,29770
29770,66885
66885,29770
29770,72640
72640,29770
29770,224541
224541,29770
29770,229213
229213,29770
29770,422664
422664,29770
29770,424172
424172,29770
29770,427329
427329,29770
29770,429154
429154,29770
29770,448436
448436,29770
29770,497444
497444,29770
29770,514569
514569,29770
29770,528312
528312,29770
29770,821252
821252,29770
29770,831693
831693,29770
29770,840683
840683,29770
29770,912449
912449,29770
29770,914459
914459,29770
29770,941551
941551,29770
29770,1457231
1457231,29770
29770,1521520
1521520,29770
29770,1782128
29808,69500
69500,29808
29822,18504
18504,29822
29822,436705
29822,906611
29822,935228
29833,20651
29833,239382
29833,293214
29833,454623
29833,806704
29833,894148
29833,908462
29917,466591
29917,908462
29917,1467578
30061,40056
40056,30061
30061,352126
352126,30061
30061,436705
30061,474686
30061,908462
30109,235258
235258,30109
30109,959581
959581,30109
30109,1030095
1030095,30109
30166,244712
244712,30166
30166,265649
265649,30166
30166,457278
30166,797542
797542,30166
30166,908462
30166,1613249
1613249,30166
30204,40619
30204,401077
401077,30204
30204,437552
437552,30204
30204,494108
494108,30204
30204,877330
30204,908462
30204,920230
30204,1086891
1086891,30204
30204,1572390
1572390,30204
30547,51203
30547,396730
396730,30547
30584,100509
100509,30584
30584,435534
435534,30584
30584,872375
872375,30584
30584,872762
872762,30584
30584,890463
890463,30584
30584,908462
30584,1454008
1454008,30584
30584,1488557
1488557,30584
30584,1512410
1512410,30584
30584,1579799
1579799,30584
30767,51203
30767,991199
30767,1164463
30929,436705
30929,613703
30929,634146
634146,30929
30929,879906
879906,30929
30929,924433
31058,65328
31058,537241
31058,551781
31058,973399
31058,1281747
31134,1771209
31228,10375
10375,31228
31228,947277
947277,31228
31228,1686695
1686695,31228
31321,240992
31321,283254
283254,31321
31321,306675
31321,1009093
1009093,31321
31321,1563672
1563672,31321
31447,974935
974935,31447
31447,1187312
1187312,31447
31530,899653
31530,1223081
31530,1265116
31570,234059
31570,347644
31570,436705
31570,445291
31570,881986
31570,908462
31665,448753
448753,31665
31665,856171
856171,31665
31695,414065
414065,31695
31695,592403
31695,908462
31695,1517672
1517672,31695
31758,51352
31758,292424
292424,31758
31758,421877
421877,31758
31758,1229828
1229828,31758
31758,1462549
1462549,31758
31758,1521520
31758,1636908
1636908,31758
31780,436705
31780,911766
31791,644364
644364,31791
32079,438010
438010,32079
32079,457947
457947,32079
32079,1117510
1117510,32079
32499,908462
32537,185
185,32537
32537,856676
856676,32537
32537,868208
868208,32537
32794,3782
3782,32794
32794,309641
309641,32794
32794,435534
435534,32794
32807,123440
32807,360002
32807,436705
32807,883517
32807,1252110
1252110,32807
32807,1277439
32977,1487457
1487457,32977
32977,1542342
1542342,32977
33012,213902
33012,616917
616917,33012
33012,829600
829600,33012
33084,53190
33084,407541
407541,33084
33084,438611
33084,466591
33084,908462
33128,300921
300921,33128
33128,1456139
1456139,33128
33143,40554
33143,235024
235024,33143
33143,436705
33143,1082260
33161,478114
33161,881986
33398,293407
293407,33398
33411,359376
359376,33411
33411,511707
33411,1589954
33411,1594537
1594537,33411
33428,277427
277427,33428
33428,678422
678422,33428
33529,51203
33529,347981
33529,478114
33641,237315
237315,33641
33641,427867
427867,33641
33641,467268
467268,33641
33641,915472
915472,33641
33643,699991
699991,33643
33643,1493745
1493745,33643
33643,1494044
1494044,33643
33960,18019
18019,33960
33984,1188261
1188261,33984
34084,34397
34397,34084
34084,837504
837504,34084
34084,908462
34095,27214
27214,34095
34095,39882
39882,34095
34095,41029
41029,34095
34095,219055
219055,34095
34095,226611
226611,34095
34095,237363
237363,34095
34095,244599
244599,34095
34095,245718
245718,34095
34095,246790
246790,34095
34095,247061
247061,34095
34095,314635
314635,34095
34095,367545
367545,34095
34095,428648
428648,34095
34095,492249
492249,34095
34095,514569
514569,34095
34095,794678
794678,34095
34095,800766
800766,34095
34095,815990
815990,34095
34095,827118
827118,34095
34095,835824
835824,34095
34095,844090
844090,34095
34095,860111
860111,34095
34095,909784
909784,34095
34095,1012766
1012766,34095
34095,1015298
1015298,34095
34095,1035762
1035762,34095
34095,1199330
1199330,34095
34095,1212617
1212617,34095
34095,1240565
1240565,34095
34095,1268616
1268616,34095
34095,1457231
1457231,34095
34095,1460340
1460340,34095
34109,1530571
1530571,34109
34127,358433
358433,34127
34127,385545
34127,437674
437674,34127
34127,656767
656767,34127
34127,1064903
1064903,34127
34127,1116017
1116017,34127
34127,1246337
34127,1306724
1306724,34127
34233,908462
34287,237363
237363,34287
34287,278006
34287,484195
34287,490069
34287,678521
34287,872762
34287,1487095
34294,55536
34294,68639
34294,111938
111938,34294
34294,217784
34294,291338
291338,34294
34294,401077
401077,34294
34294,436705
34294,494108
494108,34294
34294,814261
814261,34294
34294,908462
34294,923138
923138,34294
34294,1222419
34294,1310650
34294,1508922
34294,1515883
1515883,34294
34294,1563903
34294,1716825
34357,40643
40643,34357
34357,881986
881986,34357
34357,894148
894148,34357
34357,908462
34357,1251761
1251761,34357
34357,1600116
34382,238228
34382,908462
34397,9713
34397,15175
15175,34397
34397,34084
34084,34397
34397,200676
200676,34397
34397,466914
466914,34397
34397,507110
507110,34397
34397,804773
804773,34397
34397,834330
834330,34397
34397,847451
847451,34397
34397,866839
866839,34397
34397,908462
34397,1455956
34397,1462549
1462549,34397
34397,1544204
34397,1580711
34629,40540
40540,34629
34629,264060
264060,34629
34629,1477826
1477826,34629
34694,86808
34694,104470
104470,34694
34694,307907
34694,563087
34832,40026
34832,436705
34832,466591
34832,1467578
34832,1498152
1498152,34832
34843,1602594
1602594,34843
34989,1507398
34990,854706
854706,34990
34990,908462
35017,62487
35017,63340
35017,439705
439705,35017
35017,476562
35017,492917
35017,890431
35017,1481275
35017,1515620
35078,214137
35078,466591
35078,1467636
1467636,35078
35078,1586224
35471,672832
672832,35471
35555,68639
68639,35555
35555,404672
404672,35555
35555,890431
35555,897428
35555,1557293
1557293,35555
35555,1630124
1630124,35555
35597,68639
35597,243961
35597,249197
35597,277120
277120,35597
35597,296751
296751,35597
35597,307907
307907,35597
35597,433403
35597,466591
35597,478425
478425,35597
35597,491662
491662,35597
35597,817566
817566,35597
35597,897428
35597,959008
959008,35597
35597,1456478
35597,1467578
35597,1486532
35597,1521520
1521520,35597
35738,908462
35738,1668756
1668756,35738
35799,20651
35799,71735
35799,76874
76874,35799
35799,306675
35799,485700
35799,514569
514569,35799
35799,908462
36116,12634
12634,36116
36116,466591
36116,1507398
36143,55536
36246,111938
36246,237315
237315,36246
36246,498274
498274,36246
36246,1508922
36325,40026
36325,356195
356195,36325
36325,424172
424172,36325
36325,436705
36325,456936
456936,36325
36325,815990
36325,881986
36325,908462
36325,1485532
1485532,36325
36325,1508102
1508102,36325
36372,436705
36399,828354
36399,920230
36399,1713747
36424,71735
36424,436705
36424,551781
36424,908462
36424,1271803
36636,846350
36636,1251006
1251006,36636
36636,1305253
1305253,36636
36825,20651
36825,895614
36825,908462
36825,1266182
36825,1601407
1601407,36825
37105,1107685
1107685,37105
37105,1489279
1489279,37105
37176,411255
37176,427619
37176,436705
37176,818867
818867,37176
37294,615614
615614,37294
37294,860709
860709,37294
37294,973399
973399,37294
37304,457278
37304,908462
37382,818440
818440,37382
37453,234774
234774,37453
37453,390865
390865,37453
37453,464450
464450,37453
37453,634475
634475,37453
37453,808954
808954,37453
37453,1059680
1059680,37453
37453,1124151
1124151,37453
37533,172088
172088,37533
37533,255690
255690,37533
37533,908462
37533,914106
37533,963791
963791,37533
37533,1361109
37542,821367
37542,895614
895614,37542
37542,1551776
37552,71735
37552,123440
37552,436705
37552,451339
37552,800268
37552,908462
37552,1226909
37552,1309439
1309439,37552
37552,1594611
37730,51203
37730,524001
37730,991199
37730,1222419
37815,490899
38026,20651
38026,24618
38026,33641
38026,34095
38026,63340
38026,68639
38026,112406
38026,217657
38026,247061
38026,384187
384187,38026
38026,422534
38026,436705
38026,457278
38026,492249
38026,512971
38026,554234
38026,802368
38026,803605
38026,845155
38026,890431
38026,894121
38026,897428
38026,901161
38026,915795
38026,1453873
38026,1467578
38026,1481133
38051,40026
38051,43715
38051,436705
38051,537764
38051,706554
706554,38051
38051,933256
933256,38051
38051,973399
38051,1716808
1716808,38051
38208,53834
53834,38208
38258,86358
86358,38258
38258,371857
371857,38258
38258,820301
38258,899653
38312,440280
440280,38312
38312,454482
454482,38312
38312,502241
38312,874745
874745,38312
38312,897428
38331,815841
815841,38331
38404,216050
38466,47501
47501,38466
38466,55236
38466,234502
38466,354402
38466,435003
38466,436705
38466,466591
38466,478114
38466,604289
38466,881986
38466,892071
38466,908462
38466,938105
38466,987281
38466,1013457
38466,1217000
38466,1506897
1506897,38466
38466,1656066
1656066,38466
38503,436705
38628,55536
38628,286092
38628,436705
38628,466591
38628,466914
38628,551781
38628,598677
598677,38628
38628,908462
38628,991199
38628,1467578
38628,1544204
38760,86808
38760,311968
311968,38760
38760,482485
482485,38760
38760,504849
504849,38760
38760,908462
38760,909196
909196,38760
38760,1031962
1031962,38760
38760,1544204
38770,908462
38774,435151
38774,449935
38982,554234
39201,19084
39201,71735
39201,145780
39201,489743
39201,899653
39293,436705
39417,436705
39565,82731
82731,39565
39565,436090
39565,908462
39719,401941
401941,39719
39719,908462
39882,34095
34095,39882
39882,71944
71944,39882
39882,454623
454623,39882
39882,890431
39882,908462
39882,920230
39882,971538
971538,39882
39882,1458507
1458507,39882
39882,1544204
39886,12906
39966,344915
39966,477282
477282,39966
39966,908462
39966,1553979
1553979,39966
39966,1665911
1665911,39966
40013,436705
40026,43715
43715,40026
40026,71735
71735,40026
40026,74117
40026,436705
436705,40026
40026,437552
437552,40026
40026,508481
508481,40026
40026,804353
804353,40026
40026,848998
848998,40026
40026,901135
901135,40026
40026,908462
40026,1540522
1540522,40026
40056,30061
30061,40056
40056,315457
315457,40056
40056,434690
434690,40056
40056,789616
40056,846350
40056,899653
40081,76846
76846,40081
40081,391288
391288,40081
40081,488699
488699,40081
40081,867367
867367,40081
40081,908462
40081,920230
40081,924856
924856,40081
40081,1059707
40081,1314976
1314976,40081
40081,1429100
1429100,40081
40081,1672859
1672859,40081
40179,18309
18309,40179
40179,76152
40179,222077
222077,40179
40179,243961
243961,40179
40179,314635
40179,466591
40179,795122
795122,40179
40179,864111
40179,881986
40179,899159
899159,40179
40179,973399
40179,1314976
1314976,40179
40179,1544204
40179,1548057
40179,1549620
1549620,40179
40258,55536
40258,291338
40258,489915
